,Year,Month,UniqueCarrier,ArrDelay,DepDelay,Count
1286,2003,5,AA,-5.0,-3.0,62721
1287,2003,5,AS,-5.0,-3.0,13522
1288,2003,5,B6,-6.0,-1.0,5259
1289,2003,5,CO,-5.0,-3.0,25319
1290,2003,5,DH,-4.0,-2.0,24359
1291,2003,5,DL,-3.0,-1.0,52002
1292,2003,5,EV,-1.0,0.0,23620
1293,2003,5,FL,0.0,-1.0,11726
1294,2003,5,HP,-4.0,-1.0,16090
1295,2003,5,MQ,-6.0,-4.0,35101
1296,2003,5,NW,-4.0,-4.0,40575
1297,2003,5,OO,-4.0,0.0,30985
1298,2003,5,TZ,-4.0,-3.0,5676
1299,2003,5,UA,-4.0,-3.0,43454
1300,2003,5,US,-2.0,-3.0,35354
1301,2003,5,WN,-3.0,0.0,80466
1302,2003,5,XE,-4.0,-3.0,27553
1303,2003,6,AA,-3.0,-2.0,62278
1304,2003,6,AS,-3.0,-1.0,14537
1305,2003,6,B6,-4.0,1.0,5272
1306,2003,6,CO,-3.0,-2.0,25484
1307,2003,6,DH,-6.0,-2.0,24117
1308,2003,6,DL,0.0,0.0,53579
1309,2003,6,EV,1.0,0.0,22352
1310,2003,6,FL,0.0,0.0,12142
1311,2003,6,HP,-4.0,-1.0,15760
1312,2003,6,MQ,-4.0,-3.0,34949
1313,2003,6,NW,-3.0,-3.0,41529
1314,2003,6,OO,-4.0,0.0,31990
1315,2003,6,TZ,-4.0,-3.0,5789
1316,2003,6,UA,-4.0,-2.0,44793
1317,2003,6,US,-1.0,-2.0,34368
1318,2003,6,WN,-2.0,0.0,79325
1319,2003,6,XE,-2.0,-2.0,28232
1320,2003,7,AA,-1.0,-2.0,65400
1321,2003,7,AS,-2.0,-1.0,15570
1322,2003,7,B6,-6.0,0.0,5839
1323,2003,7,CO,-3.0,-2.0,26646
1324,2003,7,DH,-5.0,-1.0,24621
1325,2003,7,DL,0.0,0.0,55295
1326,2003,7,EV,4.0,0.0,22258
1327,2003,7,FL,2.0,0.0,12892
1328,2003,7,HP,-3.0,0.0,16279
1329,2003,7,MQ,-3.0,-3.0,36286
1330,2003,7,NW,-4.0,-3.0,43819
1331,2003,7,OO,-4.0,0.0,33609
1332,2003,7,TZ,-2.0,-2.0,5923
1333,2003,7,UA,-4.0,-2.0,47937
1334,2003,7,US,0.0,-2.0,34885
1335,2003,7,WN,-2.0,0.0,81608
1336,2003,7,XE,-1.0,-2.0,29701
1337,2003,8,AA,-1.0,-2.0,65247
1338,2003,8,AS,0.0,0.0,15537
1339,2003,8,B6,-2.0,1.0,5860
1340,2003,8,CO,-3.0,-2.0,26114
1341,2003,8,DH,-5.0,-1.0,24437
1342,2003,8,DL,1.0,0.0,56067
1343,2003,8,EV,2.0,0.0,21738
1344,2003,8,FL,5.0,0.0,12668
1345,2003,8,HP,-2.0,0.0,16171
1346,2003,8,MQ,-3.0,-3.0,36207
1347,2003,8,NW,-4.0,-3.0,43900
1348,2003,8,OO,-4.0,0.0,34626
1349,2003,8,TZ,-4.0,-3.0,5949
1350,2003,8,UA,-4.0,-2.0,47381
1351,2003,8,US,0.0,-2.0,34772
1352,2003,8,WN,-3.0,0.0,81420
1353,2003,8,XE,-1.0,-2.0,28890
1354,2003,9,AA,-5.0,-4.0,61075
1355,2003,9,AS,-5.0,-3.0,13514
1356,2003,9,B6,-8.0,-2.0,5503
1357,2003,9,CO,-3.0,-3.0,23537
1358,2003,9,DH,-8.0,-3.0,23670
1359,2003,9,DL,-3.0,-2.0,53919
1360,2003,9,EV,-3.0,0.0,21824
1361,2003,9,FL,-3.0,-3.0,11857
1362,2003,9,HP,-4.0,-2.0,15156
1363,2003,9,MQ,-5.0,-4.0,35230
1364,2003,9,NW,-4.0,-4.0,39204
1365,2003,9,OO,-5.0,0.0,33873
1366,2003,9,TZ,-8.0,-5.0,5801
1367,2003,9,UA,-6.0,-3.0,43875
1368,2003,9,US,-4.0,-4.0,32597
1369,2003,9,WN,-4.0,0.0,79583
1370,2003,9,XE,-2.0,-3.0,27496
1371,2003,10,AA,-5.0,-3.0,63290
1372,2003,10,AS,-3.0,-3.0,13559
1373,2003,10,B6,-7.0,-1.0,5856
1374,2003,10,CO,-5.0,-3.0,25082
1375,2003,10,DH,-7.0,-2.0,24563
1376,2003,10,DL,-2.0,-1.0,56425
1377,2003,10,EV,-4.0,0.0,23088
1378,2003,10,FL,-2.0,-1.0,12494
1379,2003,10,HP,-3.0,-1.0,15573
1380,2003,10,MQ,-5.0,-4.0,36792
1381,2003,10,NW,-4.0,-4.0,41367
1382,2003,10,OO,-4.0,0.0,35264
1383,2003,10,TZ,-6.0,-4.0,6270
1384,2003,10,UA,-4.0,-3.0,45967
1385,2003,10,US,-4.0,-4.0,34929
1386,2003,10,WN,-2.0,0.0,82873
1387,2003,10,XE,-3.0,-3.0,28978
1388,2003,11,AA,-2.0,-2.0,56945
1389,2003,11,AS,-2.0,-1.0,12666
1390,2003,11,B6,-7.0,-1.0,5897
1391,2003,11,CO,-1.0,-3.0,24418
1392,2003,11,DH,-5.0,-1.0,23459
1393,2003,11,DL,-1.0,-1.0,54199
1394,2003,11,EV,-5.0,0.0,22213
1395,2003,11,FL,0.0,0.0,12074
1396,2003,11,HA,-3.0,-2.0,3840
1397,2003,11,HP,-2.0,-1.0,14875
1398,2003,11,MQ,0.0,-2.0,35549
1399,2003,11,NW,-1.0,-3.0,39525
1400,2003,11,OO,-3.0,0.0,34674
1401,2003,11,TZ,-2.0,-3.0,6118
1402,2003,11,UA,-1.0,-2.0,43937
1403,2003,11,US,-4.0,-3.0,33376
1404,2003,11,WN,-2.0,0.0,77276
1405,2003,11,XE,0.0,-3.0,27130
1406,2003,12,AA,0.0,-1.0,60472
1407,2003,12,AS,1.0,0.0,13352
1408,2003,12,B6,-3.0,1.0,6514
1409,2003,12,CO,0.0,-2.0,26150
1410,2003,12,DH,-1.0,0.0,24369
1411,2003,12,DL,1.0,1.0,56835
1412,2003,12,EV,-5.0,0.0,23063
1413,2003,12,FL,4.0,0.0,12626
1414,2003,12,HA,-3.0,-2.0,3991
1415,2003,12,HP,-1.0,0.0,15556
1416,2003,12,MQ,1.0,-1.0,37900
1417,2003,12,NW,1.0,-2.0,41896
1418,2003,12,OO,0.0,0.0,36365
1419,2003,12,TZ,-2.0,-3.0,6369
1420,2003,12,UA,1.0,-1.0,46191
1421,2003,12,US,-2.0,-2.0,34321
1422,2003,12,WN,-1.0,0.0,80590
1423,2003,12,XE,1.0,-2.0,28935
1424,2005,1,AA,1.0,0.0,57700
1425,2005,1,AS,-1.0,0.0,13154
1426,2005,1,B6,5.0,5.0,8459
1427,2005,1,CO,0.0,-2.0,23046
1428,2005,1,DH,-7.0,-3.0,16279
1429,2005,1,DL,0.0,-1.0,57931
1430,2005,1,EV,-1.0,0.0,24835
1431,2005,1,FL,0.0,0.0,14854
1432,2005,1,HA,-4.0,-4.0,3928
1433,2005,1,HP,1.0,1.0,16255
1434,2005,1,MQ,1.0,-1.0,43009
1435,2005,1,NW,1.0,-2.0,40432
1436,2005,1,OH,0.0,0.0,33338
1437,2005,1,OO,-1.0,0.0,41443
1438,2005,1,TZ,-1.0,-4.0,5229
1439,2005,1,UA,1.0,0.0,41537
1440,2005,1,US,1.0,0.0,37507
1441,2005,1,WN,0.0,0.0,85903
1442,2005,1,XE,1.0,-2.0,30085
1443,2005,2,AA,-3.0,-2.0,52197
1444,2005,2,AS,-2.0,-1.0,11956
1445,2005,2,B6,2.0,1.0,7835
1446,2005,2,CO,0.0,-2.0,21768
1447,2005,2,DH,-4.0,-3.0,11653
1448,2005,2,DL,-1.0,-1.0,55015
1449,2005,2,EV,2.0,0.0,22594
1450,2005,2,FL,3.0,0.0,13714
1451,2005,2,HA,-4.0,-3.0,3553
1452,2005,2,HP,0.0,0.0,14755
1453,2005,2,MQ,-2.0,-3.0,39900
1454,2005,2,NW,0.0,-2.0,37809
1455,2005,2,OH,-4.0,0.0,30227
1456,2005,2,OO,-3.0,-1.0,38537
1457,2005,2,TZ,-3.0,-4.0,4169
1458,2005,2,UA,-3.0,-2.0,37155
1459,2005,2,US,-1.0,0.0,36011
1460,2005,2,WN,0.0,0.0,78220
1461,2005,2,XE,0.0,-3.0,28264
1462,2005,3,AA,-2.0,-1.0,58466
1463,2005,3,AS,0.0,0.0,13233
1464,2005,3,B6,6.0,3.0,9196
1465,2005,3,CO,2.0,-1.0,26680
1466,2005,3,DH,-4.0,-2.0,13263
1467,2005,3,DL,-1.0,-1.0,60784
1468,2005,3,EV,-2.0,0.0,26005
1469,2005,3,FL,3.0,0.0,15797
1470,2005,3,HA,-2.0,-2.0,3921
1471,2005,3,HP,-1.0,-1.0,16684
1472,2005,3,MQ,-2.0,-2.0,44844
1473,2005,3,NW,0.0,-2.0,44090
1474,2005,3,OH,-3.0,0.0,33124
1475,2005,3,OO,-3.0,-1.0,44527
1476,2005,3,TZ,-1.0,-3.0,4181
1477,2005,3,UA,-2.0,-1.0,40633
1478,2005,3,US,2.0,3.0,40742
1479,2005,3,WN,0.0,0.0,87562
1480,2005,3,XE,-1.0,-3.0,33808
1481,2005,4,AA,-5.0,-2.0,55773
1482,2005,4,AS,-2.0,-1.0,12753
1483,2005,4,B6,0.0,0.0,9241
1484,2005,4,CO,-1.0,-3.0,24826
1485,2005,4,DH,-6.0,-3.0,13127
1486,2005,4,DL,-3.0,-2.0,57967
1487,2005,4,EV,-3.0,0.0,25326
1488,2005,4,FL,-3.0,0.0,15737
1489,2005,4,HA,-5.0,-4.0,3889
1490,2005,4,HP,-3.0,-1.0,16196
1491,2005,4,MQ,-3.0,-3.0,43778
1492,2005,4,NW,-2.0,-3.0,42625
1493,2005,4,OH,-5.0,-1.0,32047
1494,2005,4,OO,-5.0,-2.0,42789
1495,2005,4,TZ,-6.0,-5.0,3616
1496,2005,4,UA,-6.0,-2.0,39119
1497,2005,4,US,-2.0,-1.0,38419
1498,2005,4,WN,-2.0,0.0,84517
1499,2005,4,XE,-2.0,-4.0,32747
1500,2005,5,AA,-5.0,-2.0,57228
1501,2005,5,AS,8.0,6.0,12796
1502,2005,5,B6,-1.0,0.0,8899
1503,2005,5,CO,-2.0,-3.0,24808
1504,2005,5,DH,-1.0,-2.0,12666
1505,2005,5,DL,-3.0,-2.0,59031
1506,2005,5,EV,-3.0,0.0,26209
1507,2005,5,F9,-2.0,-1.0,6269
1508,2005,5,FL,-3.0,0.0,16603
1509,2005,5,HA,-5.0,-4.0,4019
1510,2005,5,HP,-3.0,-1.0,16953
1511,2005,5,MQ,-3.0,-3.0,45943
1512,2005,5,NW,-2.0,-3.0,42514
1513,2005,5,OH,-6.0,0.0,32582
1514,2005,5,OO,-5.0,-2.0,43786
1515,2005,5,TZ,-7.0,-5.0,3587
1516,2005,5,UA,-3.0,-2.0,41045
1517,2005,5,US,-4.0,-2.0,37994
1518,2005,5,WN,-2.0,0.0,87862
1519,2005,5,XE,-3.0,-4.0,34008
1520,2005,6,AA,0.0,-1.0,57142
1521,2005,6,AS,13.0,11.0,13799
1522,2005,6,B6,3.0,2.0,8906
1523,2005,6,CO,-1.0,-1.0,25017
1524,2005,6,DH,0.0,-1.0,12031
1525,2005,6,DL,0.0,-1.0,56692
1526,2005,6,EV,0.0,0.0,26344
1527,2005,6,F9,-1.0,1.0,6406
1528,2005,6,FL,3.0,0.0,16547
1529,2005,6,HA,-4.0,-3.0,4137
1530,2005,6,HP,-1.0,-1.0,16726
1531,2005,6,MQ,-1.0,-1.0,44866
1532,2005,6,NW,1.0,-1.0,42589
1533,2005,6,OH,-4.0,0.0,31591
1534,2005,6,OO,-2.0,-1.0,43287
1535,2005,6,TZ,-3.0,-3.0,3688
1536,2005,6,UA,1.0,0.0,40962
1537,2005,6,US,-1.0,0.0,36805
1538,2005,6,WN,0.0,0.0,86593
1539,2005,6,XE,-2.0,-2.0,35067
1540,2005,7,AA,2.0,0.0,59726
1541,2005,7,AS,5.0,5.0,14317
1542,2005,7,B6,7.0,5.0,9546
1543,2005,7,CO,1.0,0.0,25851
1544,2005,7,DH,2.0,-1.0,12463
1545,2005,7,DL,3.0,0.0,58284
1546,2005,7,EV,3.0,0.0,26727
1547,2005,7,F9,-1.0,1.0,7119
1548,2005,7,FL,6.0,1.0,17465
1549,2005,7,HA,-5.0,-3.0,4400
1550,2005,7,HP,0.0,0.0,17307
1551,2005,7,MQ,0.0,-1.0,45669
1552,2005,7,NW,2.0,-1.0,44261
1553,2005,7,OH,-2.0,0.0,33290
1554,2005,7,OO,-3.0,-1.0,44077
1555,2005,7,TZ,-3.0,-2.0,3806
1556,2005,7,UA,-1.0,-1.0,42173
1557,2005,7,US,1.0,1.0,36707
1558,2005,7,WN,0.0,0.0,88726
1559,2005,7,XE,1.0,-1.0,36047
1560,2005,8,AA,-1.0,-1.0,58955
1561,2005,8,AS,3.0,2.0,14368
1562,2005,8,B6,0.0,0.0,9585
1563,2005,8,CO,-1.0,-1.0,25976
1564,2005,8,DH,-2.0,-3.0,12343
1565,2005,8,DL,1.0,0.0,58111
1566,2005,8,EV,4.0,0.0,27117
1567,2005,8,F9,-3.0,-1.0,6937
1568,2005,8,FL,3.0,0.0,17316
1569,2005,8,HA,-5.0,-4.0,4382
1570,2005,8,HP,-2.0,-1.0,17419
1571,2005,8,MQ,-1.0,-2.0,46605
1572,2005,8,NW,3.0,0.0,42446
1573,2005,8,OH,-2.0,0.0,34249
1574,2005,8,OO,-2.0,-1.0,45063
1575,2005,8,TZ,-5.0,-3.0,3793
1576,2005,8,UA,-3.0,-2.0,42077
1577,2005,8,US,-3.0,-1.0,36828
1578,2005,8,WN,0.0,0.0,90569
1579,2005,8,XE,0.0,-2.0,36765
1580,2005,9,AA,-3.0,-2.0,53453
1581,2005,9,AS,-2.0,-2.0,13146
1582,2005,9,B6,-5.0,-3.0,8624
1583,2005,9,CO,-3.0,-2.0,22803
1584,2005,9,DH,-5.0,-4.0,10093
1585,2005,9,DL,-3.0,-2.0,49866
1586,2005,9,EV,-5.0,0.0,25470
1587,2005,9,F9,-5.0,-3.0,6568
1588,2005,9,FL,-5.0,-2.0,15095
1589,2005,9,HA,-5.0,-4.0,3957
1590,2005,9,HP,-5.0,-2.0,16211
1591,2005,9,MQ,-3.0,-3.0,44408
1592,2005,9,NW,1.0,-1.0,37149
1593,2005,9,OH,-6.0,0.0,31990
1594,2005,9,OO,-3.0,-2.0,42785
1595,2005,9,TZ,-6.0,-4.0,3296
1596,2005,9,UA,-4.0,-2.0,39412
1597,2005,9,US,-6.0,-3.0,32452
1598,2005,9,WN,-2.0,0.0,84591
1599,2005,9,XE,-2.0,-3.0,32884
1600,2005,10,AA,-3.0,-2.0,54507
1601,2005,10,AS,-2.0,-3.0,13286
1602,2005,10,B6,-1.0,-1.0,9418
1603,2005,10,CO,-1.0,-2.0,25015
1604,2005,10,DH,-3.0,-3.0,9814
1605,2005,10,DL,-1.0,-1.0,51441
1606,2005,10,EV,-4.0,0.0,26096
1607,2005,10,F9,-3.0,-2.0,6750
1608,2005,10,FL,0.0,0.0,16954
1609,2005,10,HA,-5.0,-4.0,4029
1610,2005,10,HP,-4.0,-1.0,16688
1611,2005,10,MQ,-3.0,-3.0,45212
1612,2005,10,NW,-2.0,-2.0,35779
1613,2005,10,OH,-5.0,0.0,32929
1614,2005,10,OO,-3.0,-2.0,44830
1615,2005,10,TZ,-5.0,-3.0,3441
1616,2005,10,UA,-3.0,-2.0,40830
1617,2005,10,US,-3.0,-2.0,32997
1618,2005,10,WN,0.0,0.0,87943
1619,2005,10,XE,-1.0,-3.0,34753
1620,2005,11,AA,-1.0,-2.0,53461
1621,2005,11,AS,0.0,-1.0,12387
1622,2005,11,B6,0.0,0.0,10158
1623,2005,11,CO,-1.0,-2.0,24519
1624,2005,11,DH,-4.0,-4.0,6265
1625,2005,11,DL,0.0,-1.0,47747
1626,2005,11,EV,-3.0,0.0,24839
1627,2005,11,F9,-1.0,-1.0,6373
1628,2005,11,FL,-2.0,0.0,17035
1629,2005,11,HA,-5.0,-4.0,3898
1630,2005,11,HP,-4.0,-1.0,16039
1631,2005,11,MQ,-2.0,-2.0,43016
1632,2005,11,NW,1.0,-1.0,35093
1633,2005,11,OH,-2.0,0.0,31477
1634,2005,11,OO,-2.0,-1.0,43154
1635,2005,11,TZ,-3.0,-2.0,2831
1636,2005,11,UA,-4.0,-2.0,39686
1637,2005,11,US,-4.0,-2.0,30278
1638,2005,11,WN,-2.0,0.0,84471
1639,2005,11,XE,-2.0,-2.0,33411
1640,2005,12,AA,3.0,0.0,54961
1641,2005,12,AS,4.0,1.0,12905
1642,2005,12,B6,6.0,3.0,11183
1643,2005,12,CO,3.0,0.0,26352
1644,2005,12,DH,-1.0,-2.0,6495
1645,2005,12,DL,1.0,0.0,45433
1646,2005,12,EV,3.0,0.0,23085
1647,2005,12,F9,6.0,3.0,6833
1648,2005,12,FL,5.0,0.0,18275
1649,2005,12,HA,-5.0,-4.0,4070
1650,2005,12,HP,-2.0,0.0,16620
1651,2005,12,MQ,2.0,0.0,44782
1652,2005,12,NW,6.0,0.0,36045
1653,2005,12,OH,-1.0,0.0,24493
1654,2005,12,OO,2.0,1.0,43176
1655,2005,12,TZ,1.0,-1.0,2472
1656,2005,12,UA,2.0,1.0,41289
1657,2005,12,US,-1.0,0.0,28869
1658,2005,12,WN,0.0,0.0,89077
1659,2005,12,XE,2.0,-1.0,35928
1660,1999,1,AA,0.0,0.0,55920
1661,1999,1,AS,6.0,0.0,12461
1662,1999,1,CO,-1.0,0.0,33457
1663,1999,1,DL,1.0,0.0,77745
1664,1999,1,HP,4.0,0.0,17230
1665,1999,1,NW,0.0,-1.0,43872
1666,1999,1,TW,4.0,0.0,22826
1667,1999,1,UA,2.0,1.0,62414
1668,1999,1,US,5.0,3.0,58486
1669,1999,1,WN,0.0,0.0,69403
1670,1999,2,AA,-2.0,0.0,50834
1671,1999,2,AS,4.0,0.0,11400
1672,1999,2,CO,-4.0,-1.0,30879
1673,1999,2,DL,-1.0,0.0,70498
1674,1999,2,HP,2.0,0.0,15774
1675,1999,2,NW,-5.0,-2.0,40816
1676,1999,2,TW,-3.0,-1.0,21012
1677,1999,2,UA,-2.0,0.0,58027
1678,1999,2,US,0.0,0.0,54463
1679,1999,2,WN,0.0,0.0,63924
1680,1999,3,AA,1.0,0.0,56585
1681,1999,3,AS,3.0,0.0,13013
1682,1999,3,CO,-3.0,-1.0,34697
1683,1999,3,DL,-1.0,0.0,77812
1684,1999,3,HP,2.0,0.0,17462
1685,1999,3,NW,-5.0,-2.0,45575
1686,1999,3,TW,-3.0,0.0,23593
1687,1999,3,UA,-2.0,-1.0,65301
1688,1999,3,US,1.0,1.0,60671
1689,1999,3,WN,0.0,0.0,71558
1690,1999,4,AA,3.0,0.0,54656
1691,1999,4,AS,3.0,0.0,12584
1692,1999,4,CO,-1.0,-1.0,33078
1693,1999,4,DL,0.0,0.0,75343
1694,1999,4,HP,4.0,0.0,16927
1695,1999,4,NW,-3.0,-2.0,43963
1696,1999,4,TW,-1.0,0.0,22733
1697,1999,4,UA,2.0,-1.0,62838
1698,1999,4,US,1.0,0.0,58807
1699,1999,4,WN,1.0,0.0,69691
1700,1999,5,AA,4.0,0.0,56761
1701,1999,5,AS,3.0,0.0,13229
1702,1999,5,CO,0.0,-1.0,33218
1703,1999,5,DL,-1.0,0.0,77226
1704,1999,5,HP,3.0,0.0,17574
1705,1999,5,NW,-4.0,-2.0,44626
1706,1999,5,TW,-2.0,0.0,23293
1707,1999,5,UA,0.0,-1.0,65131
1708,1999,5,US,0.0,-1.0,59988
1709,1999,5,WN,0.0,0.0,71008
1710,1999,6,AA,4.0,0.0,56225
1711,1999,6,AS,4.0,0.0,13430
1712,1999,6,CO,3.0,0.0,33126
1713,1999,6,DL,2.0,1.0,75840
1714,1999,6,HP,5.0,0.0,17372
1715,1999,6,NW,-1.0,-1.0,45529
1716,1999,6,TW,4.0,0.0,23321
1717,1999,6,UA,2.0,0.0,65473
1718,1999,6,US,3.0,0.0,59343
1719,1999,6,WN,1.0,0.0,70808
1720,1999,7,AA,2.0,0.0,58137
1721,1999,7,AS,4.0,0.0,14139
1722,1999,7,CO,4.0,1.0,34274
1723,1999,7,DL,2.0,1.0,77264
1724,1999,7,HP,8.0,0.0,17965
1725,1999,7,NW,-1.0,-1.0,47093
1726,1999,7,TW,0.0,0.0,24011
1727,1999,7,UA,2.0,0.0,67544
1728,1999,7,US,4.0,2.0,60892
1729,1999,7,WN,0.0,0.0,72728
1730,1999,8,AA,-1.0,0.0,58847
1731,1999,8,AS,7.0,4.0,14250
1732,1999,8,CO,1.0,0.0,34843
1733,1999,8,DL,0.0,0.0,78141
1734,1999,8,HP,7.0,0.0,18239
1735,1999,8,NW,-3.0,-2.0,47525
1736,1999,8,TW,-2.0,0.0,24188
1737,1999,8,UA,2.0,0.0,68584
1738,1999,8,US,2.0,0.0,60595
1739,1999,8,WN,0.0,0.0,74337
1740,1999,9,AA,-2.0,-1.0,60684
1741,1999,9,AS,1.0,0.0,13267
1742,1999,9,CO,-1.0,-2.0,32858
1743,1999,9,DL,-2.0,0.0,75067
1744,1999,9,HP,5.0,0.0,17521
1745,1999,9,NW,-5.0,-3.0,44307
1746,1999,9,TW,-5.0,-1.0,22414
1747,1999,9,UA,0.0,-1.0,64679
1748,1999,9,US,0.0,-1.0,58068
1749,1999,9,WN,0.0,0.0,71386
1750,1999,10,AA,-2.0,-1.0,62652
1751,1999,10,AS,1.0,0.0,13312
1752,1999,10,CO,-1.0,-1.0,33779
1753,1999,10,DL,0.0,0.0,77829
1754,1999,10,HP,5.0,0.0,18213
1755,1999,10,NW,-4.0,-2.0,45531
1756,1999,10,TW,-4.0,-1.0,23582
1757,1999,10,UA,0.0,-1.0,67708
1758,1999,10,US,0.0,-1.0,62026
1759,1999,10,WN,0.0,0.0,73662
1760,1999,11,AA,-3.0,-1.0,60214
1761,1999,11,AS,4.0,0.0,12065
1762,1999,11,CO,-2.0,-1.0,32158
1763,1999,11,DL,-1.0,0.0,74411
1764,1999,11,HP,4.0,0.0,17435
1765,1999,11,NW,-6.0,-3.0,43160
1766,1999,11,TW,-5.0,-1.0,22412
1767,1999,11,UA,-2.0,-1.0,62084
1768,1999,11,US,0.0,-1.0,60039
1769,1999,11,WN,1.0,0.0,70972
1770,1999,12,AA,-1.5,0.0,61138
1771,1999,12,AS,7.0,3.0,12948
1772,1999,12,CO,0.0,-1.0,33647
1773,1999,12,DL,0.0,0.0,76954
1774,1999,12,HP,4.0,0.0,17784
1775,1999,12,NW,-4.0,-2.0,45183
1776,1999,12,TW,-3.0,-1.0,22445
1777,1999,12,UA,-1.0,0.0,64587
1778,1999,12,US,0.0,-2.0,61052
1779,1999,12,WN,2.0,0.0,74206
1780,1991,1,AA,2.0,1.0,56448
1781,1991,1,AS,3.0,0.0,7972
1782,1991,1,CO,2.0,0.0,35567
1783,1991,1,DL,6.0,3.0,70800
1784,1991,1,HP,3.0,0.0,19712
1785,1991,1,ML (1),5.0,0.0,8602
1786,1991,1,NW,-1.0,-1.0,37348
1787,1991,1,PA (1),-4.0,0.0,6720
1788,1991,1,TW,7.0,1.0,19304
1789,1991,1,UA,2.0,0.0,51945
1790,1991,1,US,1.0,0.0,83266
1791,1991,1,WN,5.0,2.0,29580
1792,1991,2,AA,-4.0,0.0,49905
1793,1991,2,AS,2.0,0.0,7143
1794,1991,2,CO,-1.0,0.0,31777
1795,1991,2,DL,1.0,1.0,65291
1796,1991,2,HP,3.0,0.0,17598
1797,1991,2,ML (1),2.0,0.0,7826
1798,1991,2,NW,-2.0,-2.0,34405
1799,1991,2,PA (1),-5.0,0.0,6084
1800,1991,2,TW,1.0,0.0,16940
1801,1991,2,UA,0.0,0.0,48287
1802,1991,2,US,-1.0,0.0,74887
1803,1991,2,WN,3.0,0.0,26977
1804,1991,3,AA,-3.0,0.0,58460
1805,1991,3,AS,1.0,0.0,7919
1806,1991,3,CO,0.0,0.0,35677
1807,1991,3,DL,2.0,1.0,72953
1808,1991,3,HP,5.0,1.0,19454
1809,1991,3,ML (1),0.0,0.0,7445
1810,1991,3,NW,-2.0,-2.0,38283
1811,1991,3,PA (1),-4.0,0.0,6999
1812,1991,3,TW,2.0,0.0,18889
1813,1991,3,UA,4.0,1.0,52911
1814,1991,3,US,0.0,0.0,81351
1815,1991,3,WN,5.0,3.0,28973
1816,1991,4,AA,-3.0,0.0,58634
1817,1991,4,AS,0.0,0.0,7807
1818,1991,4,CO,0.0,0.0,34636
1819,1991,4,DL,2.0,2.0,71303
1820,1991,4,HP,2.0,0.0,19088
1821,1991,4,ML (1),0.0,0.0,7250
1822,1991,4,NW,-2.0,-2.0,37936
1823,1991,4,PA (1),-3.0,0.0,6861
1824,1991,4,TW,-1.0,0.0,18514
1825,1991,4,UA,2.0,0.0,51175
1826,1991,4,US,-1.0,0.0,79445
1827,1991,4,WN,2.0,0.0,29547
1828,1991,5,AA,-4.0,0.0,61889
1829,1991,5,AS,0.0,0.0,8266
1830,1991,5,CO,-1.0,0.0,35779
1831,1991,5,DL,1.0,1.0,72708
1832,1991,5,HP,1.0,0.0,20142
1833,1991,5,ML (1),-2.0,0.0,6661
1834,1991,5,NW,-3.0,-2.0,39485
1835,1991,5,PA (1),-5.0,0.0,6840
1836,1991,5,TW,1.0,0.0,18673
1837,1991,5,UA,1.0,0.0,53578
1838,1991,5,US,1.0,0.0,75082
1839,1991,5,WN,0.0,0.0,31013
1840,1991,6,AA,-2.0,0.0,61687
1841,1991,6,AS,0.0,0.0,9068
1842,1991,6,CO,0.0,0.0,35009
1843,1991,6,DL,2.0,2.0,71646
1844,1991,6,HP,1.0,0.0,19284
1845,1991,6,ML (1),-3.0,0.0,6642
1846,1991,6,NW,-3.0,-2.0,39018
1847,1991,6,PA (1),-3.0,0.0,6972
1848,1991,6,TW,0.0,0.0,19781
1849,1991,6,UA,0.0,0.0,52665
1850,1991,6,US,1.0,0.0,72186
1851,1991,6,WN,0.0,0.0,30631
1852,1991,7,AA,0.0,0.0,63597
1853,1991,7,AS,0.0,0.0,9452
1854,1991,7,CO,0.0,0.0,36923
1855,1991,7,DL,2.0,2.0,74186
1856,1991,7,HP,1.0,0.0,20470
1857,1991,7,ML (1),-3.0,0.0,6593
1858,1991,7,NW,-4.0,-2.0,40347
1859,1991,7,PA (1),-3.0,0.0,7225
1860,1991,7,TW,1.0,0.0,20786
1861,1991,7,UA,-1.0,0.0,54708
1862,1991,7,US,1.0,1.0,74297
1863,1991,7,WN,-1.0,0.0,32538
1864,1991,8,AA,1.0,0.0,63858
1865,1991,8,AS,1.0,0.0,9466
1866,1991,8,CO,0.0,0.0,37334
1867,1991,8,DL,2.0,2.0,74490
1868,1991,8,HP,1.0,0.0,18003
1869,1991,8,ML (1),0.0,0.0,6565
1870,1991,8,NW,-3.0,-2.0,40707
1871,1991,8,PA (1),-2.0,0.0,7298
1872,1991,8,TW,0.0,0.0,20769
1873,1991,8,UA,0.0,0.0,55236
1874,1991,8,US,1.0,1.0,74736
1875,1991,8,WN,-1.0,0.0,33121
1876,1991,9,AA,0.0,0.0,61403
1877,1991,9,AS,-1.0,0.0,7544
1878,1991,9,CO,-2.0,0.0,35241
1879,1991,9,DL,1.0,1.0,73976
1880,1991,9,HP,-1.0,0.0,16241
1881,1991,9,ML (1),0.0,0.0,6497
1882,1991,9,NW,-4.0,-2.0,37924
1883,1991,9,PA (1),-4.0,0.0,3642
1884,1991,9,TW,-2.0,0.0,19564
1885,1991,9,UA,-2.0,0.0,51613
1886,1991,9,US,0.0,0.0,72530
1887,1991,9,WN,-2.0,0.0,31582
1888,1991,10,AA,1.0,0.0,63811
1889,1991,10,AS,0.0,0.0,8047
